id,jobFilingNumber,borough,house_number,street_name,address,zip_code,job_type,permit_status,filing_date,issuance_date,job_description,estimated_job_costs,owner_name,owner_business_name,applicant_business_name,applicant_license,latitude,longitude,community_board,council_district,census_tract,nta,source
dob-now-M01014173-P1,M01014173-P1,MANHATTAN,4790,BROADWAY,4790 BROADWAY,07974,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-20T23:45:40.000Z,Other | Roof,53065,COMMUNITY LEAGUE OF THE HEIGHTS. IN,COMMUNITY LEAGUE OF THE HEIGHTS. IN,COMMUNITY LEAGUE OF THE HEIGHTS. IN,036233,40.865947,-73.926075,112,10,291,Inwood,NYC DOB NOW Build Job Application Filings
dob-now-M01363035-S4,M01363035-S4,MANHATTAN,484,8 AVENUE,484 8 AVENUE,10018,New Building,Objections,2026-03-20T04:00:00.000Z,2026-03-30T17:12:00.000Z,"Other | Cellar, Floor Number(s) 001 through 038, Roof",0,VORNADO REALTY TRUST,VORNADO REALTY TRUST,VORNADO REALTY TRUST,058375,40.752333,-73.993348,105,03,109,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01363035-S5,M01363035-S5,MANHATTAN,484,8 AVENUE,484 8 AVENUE,10018,New Building,Objections,2026-03-20T04:00:00.000Z,2026-03-30T17:12:40.000Z,"Other | Cellar, Floor Number(s) 001 through 038, Roof, Underground",0,VORNADO REALTY TRUST,VORNADO REALTY TRUST,VORNADO REALTY TRUST,058375,40.752333,-73.993348,105,03,109,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01363035-S6,M01363035-S6,MANHATTAN,484,8 AVENUE,484 8 AVENUE,10018,New Building,Objections,2026-03-20T04:00:00.000Z,2026-03-30T17:13:53.000Z,"Other | Cellar, Cellar, Floor Number(s) 001 through 038, Floor Number(s) 001 through 038, Roof, Roof",0,VORNADO REALTY TRUST,VORNADO REALTY TRUST,VORNADO REALTY TRUST,058375,40.752333,-73.993348,105,03,109,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01339527-S2,M01339527-S2,MANHATTAN,490,FDR DRIVE,490 FDR DRIVE,10018,New Building,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-04-11T03:44:17.000Z,Other | Floor Number(s) 01 through 01,0,NYC Parks,NYC Parks,NYC Parks,078364,40.710507,-73.97865,103,01,202,Lower East Side,NYC DOB NOW Build Job Application Filings
dob-now-M01339527-S3,M01339527-S3,MANHATTAN,490,FDR DRIVE,490 FDR DRIVE,10018,New Building,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-04-11T03:49:08.000Z,Other | Floor Number(s) 1 through 1,0,NYC Parks,NYC Parks,NYC Parks,078364,40.710507,-73.97865,103,01,202,Lower East Side,NYC DOB NOW Build Job Application Filings
dob-now-M01242555-I1,M01242555-I1,MANHATTAN,495,BROADWAY,495 BROADWAY,15201,Alteration CO,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-24T17:06:34.000Z,Other,151248,TEXPORT FABRICS MANAGEMENT LLC,TEXPORT FABRICS MANAGEMENT LLC,TEXPORT FABRICS MANAGEMENT LLC,034320,40.722117,-73.999589,102,01,49,SoHo-Little Italy-Hudson Square,NYC DOB NOW Build Job Application Filings
dob-now-M01105968-P1,M01105968-P1,MANHATTAN,498,SEVENTH AVENUE,498 SEVENTH AVENUE,10001,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-20T23:40:42.000Z,Other | Roof,50100,PR,PR,PR,068720,40.752646,-73.989439,105,03,109,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-B01341645-I1,B01341645-I1,BROOKLYN,499,MONTAUK AVENUE,499 MONTAUK AVENUE,11420,Alteration,Pending Plan Examiner Assignment,2026-03-20T04:00:00.000Z,2026-04-14T22:13:07.000Z,"1 Family | Attic, Cellar, Floor Number(s) 1 through 2",7000,PR,PR,PR,028896,40.666223,-73.874757,305,42,1116,East New York-New Lots,NYC DOB NOW Build Job Application Filings
dob-now-M01154101-P2,M01154101-P2,MANHATTAN,5,WEST   14 STREET,5 WEST   14 STREET,10016,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-20T19:21:07.000Z,Other | Floor Number(s) 1 through 1,20000,PR,PR,PR,082894,40.736255,-73.994187,105,02,54,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01154090-P2,M01154090-P2,MANHATTAN,5,WEST   14 STREET,5 WEST   14 STREET,10012,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-04-09T16:36:16.000Z,"Other | Cellar, Floor Number(s) 1 through 1",229888.47,PR,PR,PR,043978,40.736255,-73.994187,105,02,54,Midtown South-Flatiron-Union Square,NYC DOB NOW Build Job Application Filings
dob-now-M01346573-P2,M01346573-P2,MANHATTAN,500,MADISON AVENUE,500 MADISON AVENUE,11354,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T20:25:42.000Z,Other | Floor Number(s) 1 through 1,70980,OMNI HOTELS,OMNI HOTELS,OMNI HOTELS,047153,40.759212,-73.97462,105,04,102,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01346573-P1,M01346573-P1,MANHATTAN,500,MADISON AVENUE,500 MADISON AVENUE,11354,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T20:19:55.000Z,Other | Floor Number(s) 1 through 1,24000,OMNI HOTELS,OMNI HOTELS,OMNI HOTELS,047153,40.759212,-73.97462,105,04,102,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01367502-I1,M01367502-I1,MANHATTAN,501,10 AVENUE,501 10 AVENUE,11238,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-26T23:25:36.000Z,"Other | Cellar, Floor Number(s) 1 through 1",40500,ESSEX CAPITAL PARTNERS,ESSEX CAPITAL PARTNERS,ESSEX CAPITAL PARTNERS,035366,40.75728,-73.997199,104,03,117,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-M01367567-I1,M01367567-I1,MANHATTAN,501,10 AVENUE,501 10 AVENUE,11238,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-26T23:18:14.000Z,"Other | Floor Number(s) 4 through 6, Penthouse 1 through 1",126000,ESSEX CAPITAL PARTNERS,ESSEX CAPITAL PARTNERS,ESSEX CAPITAL PARTNERS,035366,40.75728,-73.997199,104,03,117,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-M01367580-I1,M01367580-I1,MANHATTAN,501,10 AVENUE,501 10 AVENUE,11238,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-04-11T00:45:46.000Z,Other | Floor Number(s) 2 through 3,84100,ESSEX CAPITAL PARTNERS,ESSEX CAPITAL PARTNERS,ESSEX CAPITAL PARTNERS,035366,40.75728,-73.997199,104,03,117,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-B01360957-I1,B01360957-I1,BROOKLYN,502,86 STREET,502 86 STREET,10304,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-20T20:38:44.000Z,Other | Facade,1110,ASG EQUITIES LLC,ASG EQUITIES LLC,ASG EQUITIES LLC,041347,40.621383,-74.026051,310,47,160,Bay Ridge,NYC DOB NOW Build Job Application Filings
dob-now-B01360956-I1,B01360956-I1,BROOKLYN,502,86 STREET,502 86 STREET,10304,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-20T20:36:22.000Z,Other | Facade,1140,ASG EQUITIES LLC,ASG EQUITIES LLC,ASG EQUITIES LLC,041347,40.621383,-74.026051,310,47,160,Bay Ridge,NYC DOB NOW Build Job Application Filings
dob-now-B01360952-I1,B01360952-I1,BROOKLYN,502,86 STREET,502 86 STREET,10304,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-20T21:37:22.000Z,Other | Facade,1260,ASG EQUITIES LLC,ASG EQUITIES LLC,ASG EQUITIES LLC,041347,40.621383,-74.026051,310,47,160,Bay Ridge,NYC DOB NOW Build Job Application Filings
dob-now-M01355588-I1,M01355588-I1,MANHATTAN,503,EAST  118 STREET,503 EAST  118 STREET,10007,Alteration,Objections,2026-03-20T04:00:00.000Z,2026-03-26T14:44:20.000Z,"Other | Cellar, Facade, Floor Number(s) 001 through 005",2135700,PR,PR,PR,022216,40.796295,-73.932032,111,08,178,East Harlem (North),NYC DOB NOW Build Job Application Filings
dob-now-M01240421-P2,M01240421-P2,MANHATTAN,506,EAST   82 STREET,506 EAST   82 STREET,11357,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-22T05:30:28.000Z,Other | Floor Number(s) 001 through 001,24000,SW MANAGEMENT LLC,SW MANAGEMENT LLC,SW MANAGEMENT LLC,089081,40.773149,-73.948573,108,05,13602,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01370333-I1,M01370333-I1,MANHATTAN,514,WEST   36 STREET,514 WEST   36 STREET,10704,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-23T23:38:53.000Z,Other | Open Space,20000,517 WEST 35TH LLC,517 WEST 35TH LLC,517 WEST 35TH LLC,083125,40.756174,-73.99896,104,03,9903,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-X01176035-P3,X01176035-P3,BRONX,515,UNDERHILL AVENUE,515 UNDERHILL AVENUE,11354,Alteration CO,Objections,2026-03-20T04:00:00.000Z,2026-04-09T18:38:43.000Z,2 Family,130000,PR,PR,PR,064159,40.815931,-73.858836,209,18,16,Soundview-Clason Point,NYC DOB NOW Build Job Application Filings
dob-now-X00869026-P4,X00869026-P4,BRONX,518,MORRIS PARK AVENUE,518 MORRIS PARK AVENUE,10573,New Building,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-04-03T18:41:25.000Z,3 Family,0,PR,PR,PR,083853,40.842191,-73.87178,211,13,240,Pelham Parkway-Van Nest,NYC DOB NOW Build Job Application Filings
dob-now-M01165150-P2,M01165150-P2,MANHATTAN,52,WILLIAM STREET,52 WILLIAM STREET,10901,Alteration CO,Approved,2026-03-20T04:00:00.000Z,2026-04-09T22:48:04.000Z,"Other | Cellar-SO-1938-M01165150-I1, Floor Number(s)-1-SO-9608-M01165150-I1, Floor Number(s) 2 through 2",30000,SD BUILDERS AND CONSTRUCTION LLC,SD BUILDERS AND CONSTRUCTION LLC,SD BUILDERS AND CONSTRUCTION LLC,032789,40.706694,-74.009212,101,01,7,Financial District-Battery Park City,NYC DOB NOW Build Job Application Filings
dob-now-M01042630-P1,M01042630-P1,MANHATTAN,520,8 AVENUE,520 8 AVENUE,10001,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T21:44:00.000Z,"Other | Roof, Tower, Tower",68000,GFP REAL ESTATE LLC,GFP REAL ESTATE LLC,GFP REAL ESTATE LLC,101118,40.753612,-73.992417,105,03,109,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01339434-P1,M01339434-P1,MANHATTAN,520,EAST   90 STREET,520 EAST   90 STREET,10958,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-04-02T23:40:50.000Z,Other | Floor Number(s) 005 through 005,66000,FirstService Residential,FirstService Residential,FirstService Residential,039359,40.778302,-73.944843,108,05,152,Upper East Side-Yorkville,NYC DOB NOW Build Job Application Filings
dob-now-M01368809-I1,M01368809-I1,MANHATTAN,521,WEST  122 STREET,521 WEST  122 STREET,11423,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-20T22:17:19.000Z,Other | Open Space,1000,PLATINUM SERVICES NY LLC,PLATINUM SERVICES NY LLC,PLATINUM SERVICES NY LLC,108976,40.811152,-73.959482,109,07,211,Morningside Heights,NYC DOB NOW Build Job Application Filings
dob-now-M01341775-S2,M01341775-S2,MANHATTAN,527,WEST   23 STREET,527 WEST   23 STREET,10019,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-04-14T22:19:00.000Z,"Other | Floor Number(s) 1 through 1, Floor Number(s) 1 through 1",83700,RELATED MANAGEMENT COMPANY,RELATED MANAGEMENT COMPANY,RELATED MANAGEMENT COMPANY,043544,40.748175,-74.005302,104,03,9901,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-M01341775-S1,M01341775-S1,MANHATTAN,527,WEST   23 STREET,527 WEST   23 STREET,10019,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-04-04T01:38:53.000Z,Other | Floor Number(s) 1 through 1,50000,RELATED MANAGEMENT COMPANY,RELATED MANAGEMENT COMPANY,RELATED MANAGEMENT COMPANY,043544,40.748175,-74.005302,104,03,9901,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-B01371842-S1,B01371842-S1,BROOKLYN,530,LINWOOD STREET,530 LINWOOD STREET,11218,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-25T22:37:41.000Z,"2 Family | Basement/Sub-basement, Cellar, Floor Number(s) 001 through 002",103500,BK LINCOLN HOLDINGS LLC,BK LINCOLN HOLDINGS LLC,BK LINCOLN HOLDINGS LLC,045075,40.672253,-73.882187,305,42,1164,East New York (North),NYC DOB NOW Build Job Application Filings
dob-now-B01371842-I1,B01371842-I1,BROOKLYN,530,LINWOOD STREET,530 LINWOOD STREET,11218,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-25T22:57:09.000Z,"2 Family | Basement/Sub-basement, Cellar, Floor Number(s) 001 through 002",290340,BK LINCOLN HOLDINGS LLC,BK LINCOLN HOLDINGS LLC,BK LINCOLN HOLDINGS LLC,045075,40.672253,-73.882187,305,42,1164,East New York (North),NYC DOB NOW Build Job Application Filings
dob-now-M01361641-S2,M01361641-S2,MANHATTAN,530,WEST  120 STREET,530 WEST  120 STREET,10017,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-23T16:57:53.000Z,Other | Floor Number(s) 5 through 6,70000,COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,096997,40.809752,-73.960217,109,07,203,Morningside Heights,NYC DOB NOW Build Job Application Filings
dob-now-M01361641-S3,M01361641-S3,MANHATTAN,530,WEST  120 STREET,530 WEST  120 STREET,10017,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-23T16:57:31.000Z,"Other | Floor Number(s) 5 through 6, Floor Number(s) 9 through 9",322500,COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,096997,40.809752,-73.960217,109,07,203,Morningside Heights,NYC DOB NOW Build Job Application Filings
dob-now-M01361641-I1,M01361641-I1,MANHATTAN,530,WEST  120 STREET,530 WEST  120 STREET,10011,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-23T16:56:43.000Z,"Other | Floor Number(s) 5 through 6, Floor Number(s) 9 through 9",5000300,COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,COLUMBIA UNIVERSITY,025081,40.809752,-73.960217,109,07,203,Morningside Heights,NYC DOB NOW Build Job Application Filings
dob-now-X01355476-I1,X01355476-I1,BRONX,531,EAST  148 STREET,531 EAST  148 STREET,10007,Alteration,Objections,2026-03-20T04:00:00.000Z,2026-04-09T00:17:47.000Z,"Other | Cellar, Facade, Floor Number(s) 001 through 005",2029420,PR,PR,PR,022216,40.81391,-73.914225,201,17,43,Mott Haven-Port Morris,NYC DOB NOW Build Job Application Filings
dob-now-M01366890-I1,M01366890-I1,MANHATTAN,531,MAIN STREET,531 MAIN STREET,11791,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-03-23T18:19:50.000Z,Other | Facade,301282.8,RIVERCROSS TENANTS CORP.,RIVERCROSS TENANTS CORP.,RIVERCROSS TENANTS CORP.,072627,,,108,,,,NYC DOB NOW Build Job Application Filings
dob-now-M01165443-P3,M01165443-P3,MANHATTAN,540,FIRST AVENUE,540 FIRST AVENUE,11360,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-25T17:14:05.000Z,"Other | Floor Number(s) 23 through 23, Floor Number(s) 19 through 19",179925,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,091598,40.742066,-73.974757,106,04,62,Murray Hill-Kips Bay,NYC DOB NOW Build Job Application Filings
dob-now-M00725344-P1,M00725344-P1,MANHATTAN,541,EAST   20 STREET,541 EAST   20 STREET,10018,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T19:29:33.000Z,Other | Floor Number(s) 10 through 10,10000,BPP PCV OWNER LLC,BPP PCV OWNER LLC,BPP PCV OWNER LLC,024832,40.733252,-73.975987,106,04,60,Stuyvesant Town-Peter Cooper Village,NYC DOB NOW Build Job Application Filings
dob-now-M01375676-I1,M01375676-I1,MANHATTAN,545,WEST   30 STREET,545 WEST   30 STREET,11201,No Work,TA Certificate of Operation Issued,2026-03-20T04:00:00.000Z,2026-03-26T01:59:35.000Z,Floor Number(s) 2 through 2,0,Private Owner,N/A,N/A,034915,40.753657,-74.003519,104,03,9903,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-S01363845-I1,S01363845-I1,STATEN ISLAND,546,GULF AVENUE,546 GULF AVENUE,06450,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-27T00:37:02.000Z,"Other | Floor Number(s) 01 through 01, Mezzanine 02 through 02",1360898,Amazon,Amazon,Amazon,025760,40.615944,-74.179102,502,50,29102,New Springville-Willowbrook-Bulls Head-Travis,NYC DOB NOW Build Job Application Filings
dob-now-M01374573-I1,M01374573-I1,MANHATTAN,547,WEST   26 STREET,547 WEST   26 STREET,11201,No Work,TA Certificate of Operation Issued,2026-03-20T04:00:00.000Z,2026-03-26T01:13:09.000Z,Floor Number(s) 1 through 1,0,Private Owner,N/A,N/A,034915,40.750182,-74.004169,104,03,9902,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-M01372075-I1,M01372075-I1,MANHATTAN,55,WASHINGTON SQUARE SOUTH,55 WASHINGTON SQUARE SOUTH,11361,Alteration,Objections,2026-03-20T04:00:00.000Z,2026-04-14T07:01:09.000Z,Other | Open Space,1500,Judson Memorial Church,Judson Memorial Church,Judson Memorial Church,026548,40.729994,-73.998348,102,02,65,Greenwich Village,NYC DOB NOW Build Job Application Filings
dob-now-B01233575-P1,B01233575-P1,BROOKLYN,551,LEXINGTON AVENUE,551 LEXINGTON AVENUE,11354,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-20T22:46:13.000Z,"1 Family | Cellar, Floor Number(s) 1 through 2, Roof",104400,Oren Neria Apt 7A,Oren Neria Apt 7A,Oren Neria Apt 7A,104614,40.688961,-73.939865,303,36,279,Bedford-Stuyvesant (East),NYC DOB NOW Build Job Application Filings
dob-now-M01374248-I1,M01374248-I1,MANHATTAN,555,WEST   24 STREET,555 WEST   24 STREET,11249,No Work,Approved,2026-03-20T04:00:00.000Z,2026-03-25T18:35:09.000Z,Ground Floor,0,Private Owner,N/A,N/A,046363,40.749644,-74.00645,104,03,9901,Chelsea-Hudson Yards,NYC DOB NOW Build Job Application Filings
dob-now-B01348518-S7,B01348518-S7,BROOKLYN,556,CLINTON STREET,556 CLINTON STREET,11354,Alteration CO,Objections,2026-03-20T04:00:00.000Z,2026-03-26T23:10:30.000Z,"1 Family | Floor Number(s)-1-SO-6514-B01348518-I1, Floor Number(s)-2-SO-9877-B01348518-I1, Floor Number(s)-3-SO",30000,LT PRO CONSTRUCTION INC,LT PRO CONSTRUCTION INC,LT PRO CONSTRUCTION INC,064159,40.677122,-74.00097,306,39,65,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,NYC DOB NOW Build Job Application Filings
dob-now-B01311257-P2,B01311257-P2,BROOKLYN,559,PINE STREET,559 PINE STREET,11003,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-20T21:39:26.000Z,2 Family | Basement/Sub-basement,7500,Not Applicable,Not Applicable,Not Applicable,087678,40.671855,-73.870067,305,42,120801,East New York-City Line,NYC DOB NOW Build Job Application Filings
dob-now-M00778615-P1,M00778615-P1,MANHATTAN,561,WEST  147 STREET,561 WEST  147 STREET,10016,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-04-06T22:49:18.000Z,Other | Facade,225000,LANGSAM PROPERTY SERVICES,LANGSAM PROPERTY SERVICES,LANGSAM PROPERTY SERVICES,084330,40.827157,-73.948123,109,07,233,Hamilton Heights-Sugar Hill,NYC DOB NOW Build Job Application Filings
dob-now-M01355260-I1,M01355260-I1,MANHATTAN,562,FIRST AVENUE,562 FIRST AVENUE,10001,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T17:32:46.000Z,Other | Floor Number(s) 006 through 006,600024,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,NYU LANGONE MEDICAL CENTER,010061,40.742518,-73.974432,106,04,62,Murray Hill-Kips Bay,NYC DOB NOW Build Job Application Filings
dob-now-M00773960-P1,M00773960-P1,MANHATTAN,57,WEST   75 STREET,57 WEST   75 STREET,06804,Alteration,Plan Examiner Review,2026-03-20T04:00:00.000Z,2026-04-14T18:37:14.000Z,Other | Roof,71400,Not Applicable,Not Applicable,Not Applicable,078939,40.779499,-73.977256,107,06,161,Upper West Side (Central),NYC DOB NOW Build Job Application Filings
dob-now-Q01111437-P1,Q01111437-P1,QUEENS,57-25,ROCKAWAY BEACH BOULEVARD,57-25 ROCKAWAY BEACH BOULEVARD,10001,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-04-10T01:32:26.000Z,"Other | Floor Number(s) 2 through 2, Ground Floor",61075,C+C MANAGEMENT,C+C MANAGEMENT,C+C MANAGEMENT,088969,40.592098,-73.787844,414,31,97202,Rockaway Beach-Arverne-Edgemere,NYC DOB NOW Build Job Application Filings
dob-now-M01201902-P3,M01201902-P3,MANHATTAN,570,5 AVENUE,570 5 AVENUE,10528,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-20T23:29:13.000Z,Other | Sidewalk,5000,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,EXTELL DEVELOPMENT,100647,40.756087,-73.979408,105,04,96,Midtown-Times Square,NYC DOB NOW Build Job Application Filings
dob-now-M01365500-I1,M01365500-I1,MANHATTAN,579,BROADWAY,579 BROADWAY,10304,Alteration,LOC Issued,2026-03-20T04:00:00.000Z,2026-04-10T18:25:15.000Z,Other | Facade,4200,LORD SHIVAS PROPERTIES LLC,LORD SHIVAS PROPERTIES LLC,LORD SHIVAS PROPERTIES LLC,041347,40.724612,-73.997478,102,01,49,SoHo-Little Italy-Hudson Square,NYC DOB NOW Build Job Application Filings
dob-now-S01374378-I1,S01374378-I1,STATEN ISLAND,58,LAUREL AVENUE,58 LAUREL AVENUE,10462,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-03-31T19:01:45.000Z,1 Family | Roof,31500,Private Owner,N/A,N/A,094110,40.619747,-74.083882,501,49,29,Tompkinsville-Stapleton-Clifton-Fox Hills,NYC DOB NOW Build Job Application Filings
dob-now-M01322677-P1,M01322677-P1,MANHATTAN,584,BROADWAY,584 BROADWAY,10011,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T19:23:17.000Z,Other | Floor Number(s) 2 through 2,18000,584 BROADWAY LLC,584 BROADWAY LLC,584 BROADWAY LLC,016552,40.724743,-73.997341,102,01,43,SoHo-Little Italy-Hudson Square,NYC DOB NOW Build Job Application Filings
dob-now-M01080665-P1,M01080665-P1,MANHATTAN,59,MAIDEN LANE,59 MAIDEN LANE,10004,Alteration,Approved,2026-03-20T04:00:00.000Z,2026-03-23T22:01:42.000Z,"Other | Facade, Roof",24867594,"59 MAIDEN LANE ASSOCIATES, LLC","59 MAIDEN LANE ASSOCIATES, LLC","59 MAIDEN LANE ASSOCIATES, LLC",029630,40.708642,-74.008541,101,01,1502,Financial District-Battery Park City,NYC DOB NOW Build Job Application Filings
dob-now-S01370314-I1,S01370314-I1,STATEN ISLAND,59,NORWALK AVENUE,59 NORWALK AVENUE,10312,ALT-CO - New Building with Existing Elements to Remain,Approved,2026-03-20T04:00:00.000Z,2026-04-03T23:22:37.000Z,2 Family,616625,Not Applicable,Not Applicable,Not Applicable,028800,40.605271,-74.11874,502,50,173,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,NYC DOB NOW Build Job Application Filings
dob-now-Q01375559-I1,Q01375559-I1,QUEENS,59-75,FRESH POND ROAD,59-75 FRESH POND ROAD,07676,Alteration,Permit Entire,2026-03-20T04:00:00.000Z,2026-04-10T22:17:22.000Z,3 Family | Roof,37537.5,Not Applicable,Not Applicable,Not Applicable,079716,40.717612,-73.901983,405,30,599,Maspeth,NYC DOB NOW Build Job Application Filings
dob-now-B01021169-P8,B01021169-P8,BROOKLYN,591,10 STREET,591 10 STREET,07039,ALT-CO - New Building with Existing Elements to Remain,Approved,2026-03-20T04:00:00.000Z,2026-04-01T23:48:00.000Z,"2 Family | Cellar, Floor Number(s) 001 through 003, Roof",5000,HABITAT ON DEGRAW LLC,HABITAT ON DEGRAW LLC,HABITAT ON DEGRAW LLC,104143,40.665677,-73.98078,306,39,151,Park Slope,NYC DOB NOW Build Job Application Filings
